current_time,average_lux,average_infrared,average_visible,average_full_spectrum
2025-09-20 15:52:20,133.66666666666666,2820.8333333333335,78027699.58333333,78028890.16666667
2025-09-20 15:59:23,123.58333333333333,2618.6666666666665,72478867.41666667,72479973.33333333
2025-09-20 16:06:25,136.5,2947.8333333333335,81856162.83333333,81857411.83333333
2025-09-20 16:13:28,100.75,2222.3333333333335,61960103.583333336,61961049.0
2025-09-20 16:20:30,101.16666666666667,2299.0833333333335,64401359.083333336,64402341.75
2025-09-20 16:27:33,78.16666666666667,1839.4166666666667,51812718.166666664,51813508.75
2025-09-20 16:34:35,82.91666666666667,1988.75,56214635.0,56215492.75
2025-09-20 16:41:38,74.08333333333333,1829.1666666666667,51911010.416666664,51911802.5
2025-09-20 16:48:40,66.16666666666667,1663.9166666666667,47367085.166666664,47367807.916666664
2025-09-20 16:55:43,53.666666666666664,1415.4166666666667,40556657.916666664,40557276.75
2025-09-20 17:02:45,57.75,1542.5,44281357.5,44282033.166666664
2025-09-20 17:09:48,41.333333333333336,1154.9166666666667,33347547.416666668,33348056.25
2025-09-20 17:16:50,37.333333333333336,1078.0833333333333,31266734.333333332,31267211.416666668
2025-09-20 17:23:53,28.583333333333332,863.1666666666666,25160841.916666668,25161225.833333332
2025-09-20 17:30:55,21.0,703.25,20737069.5,20737385.916666668
2025-09-20 17:37:58,15.416666666666666,560.5833333333334,16662834.333333334,16663088.583333334
2025-09-20 17:45:00,13.833333333333334,508.1666666666667,15111786.916666666,15112017.5
2025-09-20 17:52:03,13.416666666666666,478.25,14183344.5,14183560.916666666
2025-09-20 17:59:05,12.833333333333334,456.5,13544356.5,13544563.166666666
2025-09-20 18:06:08,12.75,453.4166666666667,13456973.416666666,13457178.75
2025-09-20 18:13:10,12.166666666666666,418.3333333333333,12348304.583333334,12348493.0
2025-09-20 18:20:13,10.583333333333334,467.3333333333333,14106876.083333334,14107091.333333334
2025-09-20 18:27:15,10.833333333333334,458.3333333333333,13795575.833333334,13795786.333333334
2025-09-20 18:34:18,9.833333333333334,493.1666666666667,15068081.916666666,15068311.833333334
2025-09-20 18:41:20,9.75,417.3333333333333,12599521.083333334,12599713.333333334
2025-09-20 18:48:23,5.916666666666667,389.1666666666667,12075212.916666666,12075397.166666666
