current_time,average_lux,average_infrared,average_visible,average_full_spectrum
2025-09-18 13:03:35,0.0,3770.3333333333335,131805577.83333333,131807589.0
2025-09-18 13:09:37,0.0,3776.1666666666665,131445141.16666667,131447146.83333333
2025-09-18 13:15:38,0.0,3802.1666666666665,131761919.66666667,131763930.16666667
2025-09-18 13:21:39,0.0,3810.8333333333335,131390563.33333333,131392568.16666667
2025-09-18 13:27:40,0.0,3839.5,131368747.0,131370751.5
2025-09-18 13:33:42,0.0,3896.3333333333335,131860316.33333333,131862328.33333333
2025-09-18 13:39:43,0.0,3935.0,132002347.5,132004361.66666667
2025-09-18 13:45:44,0.0,3965.6666666666665,131718393.16666667,131720403.0
2025-09-18 13:51:46,0.0,3960.0,130571525.0,130573517.33333333
2025-09-18 13:57:47,0.0,3980.8333333333335,130451398.33333333,130453388.83333333
2025-09-18 14:03:48,9.0,4008.1666666666665,130320355.66666667,130322344.16666667
2025-09-18 14:09:49,21.833333333333332,4058.3333333333335,130582545.83333333,130584538.33333333
2025-09-18 14:15:51,33.833333333333336,4120.333333333333,131314415.33333333,131316419.0
2025-09-18 14:21:52,47.0,4179.333333333333,131838754.33333333,131840766.0
2025-09-18 14:27:53,70.5,4395.333333333333,136404575.33333334,136406656.66666666
2025-09-18 14:33:55,103.33333333333333,4758.333333333333,144749728.33333334,144751937.0
2025-09-18 14:39:56,129.0,5003.166666666667,150025540.66666666,150027829.83333334
2025-09-18 14:45:57,152.66666666666666,5210.333333333333,154241832.83333334,154244186.33333334
2025-09-18 14:51:58,177.83333333333334,5466.333333333333,159954556.33333334,159956997.0
2025-09-18 14:58:00,210.0,5916.166666666667,171259793.66666666,171262406.83333334
2025-09-18 15:04:01,84.16666666666667,2279.6666666666665,65591892.166666664,65592893.0
2025-09-18 15:10:02,90.0,2341.5,67000956.5,67001978.833333336
2025-09-18 15:16:03,95.16666666666667,2385.6666666666665,67907568.16666667,67908604.33333333
2025-09-18 15:22:05,94.0,2253.8333333333335,63691351.333333336,63692323.166666664
2025-09-18 15:28:06,83.33333333333333,1913.5,53675078.5,53675897.5
2025-09-18 15:34:07,109.5,2483.0,69546040.5,69547101.66666667
2025-09-18 15:40:09,106.83333333333333,2336.0,65002133.5,65003125.333333336
2025-09-18 15:46:10,133.33333333333334,2879.1666666666665,79977424.16666667,79978644.5
2025-09-18 15:52:11,141.16666666666666,2990.1666666666665,82773695.16666667,82774958.16666667
2025-09-18 15:58:12,148.83333333333334,3113.3333333333335,85995955.83333333,85997268.0
2025-09-18 16:04:14,151.5,3183.5,87972998.5,87974340.83333333
2025-09-18 16:10:15,153.0,3265.8333333333335,90507100.83333333,90508481.83333333
2025-09-18 16:16:16,151.0,3270.8333333333335,90900315.83333333,90901702.83333333
2025-09-18 16:22:18,142.66666666666666,3162.5,88256962.5,88258309.16666667
2025-09-18 16:28:19,148.83333333333334,3365.3333333333335,94199005.33333333,94200442.66666667
2025-09-18 16:34:20,75.16666666666667,1669.1666666666667,46564286.666666664,46564997.166666664
2025-09-18 16:40:21,28.666666666666668,646.1666666666666,18055538.666666668,18055814.166666668
2025-09-18 16:46:23,57.666666666666664,1390.0,39300545.0,39301144.666666664
2025-09-18 16:52:24,27.5,749.1666666666666,21561764.166666668,21562093.166666668
2025-09-18 16:58:25,51.0,1406.5,40556649.0,40557267.833333336
2025-09-18 17:04:26,32.5,936.0,27110581.0,27110994.666666668
2025-09-18 17:10:28,76.16666666666667,2176.8333333333335,63112381.833333336,63113344.833333336
2025-09-18 17:16:29,69.66666666666667,2102.1666666666665,61331939.666666664,61332875.5
2025-09-18 17:22:30,65.83333333333333,2022.1666666666667,59125514.666666664,59126416.833333336
2025-09-18 17:28:32,20.166666666666668,598.3333333333334,17389218.333333332,17389483.666666668
2025-09-18 17:34:33,13.833333333333334,371.5,10649809.0,10649971.5
2025-09-18 17:40:34,12.833333333333334,550.6666666666666,16624595.666666666,16624849.333333334
2025-09-18 17:46:35,20.666666666666668,726.6666666666666,21539896.666666668,21540225.333333332
2025-09-18 17:52:37,22.0,876.5,26280411.5,26280812.5
2025-09-18 17:58:38,23.666666666666668,1061.5,32178746.5,32179237.5
2025-09-18 18:04:39,21.833333333333332,1271.8333333333333,39289504.333333336,39290103.833333336
2025-09-18 18:10:40,15.5,675.1666666666666,20414827.666666668,20415139.166666668
2025-09-18 18:16:42,11.0,475.6666666666667,14341718.166666666,14341937.0
2025-09-18 18:22:43,5.0,903.6666666666666,29043831.166666668,29044274.333333332
2025-09-18 18:28:44,12.666666666666666,946.3333333333334,29600921.333333332,29601373.0
2025-09-18 18:34:46,9.0,988.8333333333334,31370408.833333332,31370887.5
2025-09-18 18:40:47,10.666666666666666,950.5,29939523.0,29939979.833333332
2025-09-18 18:46:48,10.0,873.0,27514650.5,27515070.333333332
2025-09-18 18:52:49,9.166666666666666,756.6666666666666,23746271.666666668,23746634.0
2025-09-18 18:58:51,6.666666666666667,542.8333333333334,17039642.833333332,17039902.833333332
2025-09-18 19:04:52,5.0,426.8333333333333,13402334.333333334,13402538.833333334
2025-09-18 19:10:53,4.833333333333333,353.8333333333333,11032078.833333334,11032247.166666666
2025-09-18 19:16:54,5.833333333333333,178.66666666666666,5177443.666666667,5177522.666666667
2025-09-18 19:22:56,3.6666666666666665,90.5,2512265.5,2512303.8333333335
2025-09-18 19:28:57,3.0,67.0,1856892.0,1856920.3333333333
2025-09-18 19:34:58,1.5,50.0,1430897.5,1430919.3333333333
2025-09-18 19:41:00,1.0,32.666666666666664,928445.1666666666,928459.3333333334
2025-09-18 19:47:01,0.0,22.0,666294.5,666304.6666666666
2025-09-18 19:53:02,100.33333333333333,628.3333333333334,9732575.833333334,9732724.333333334
